name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;562;0;770;3079;1004;3079;934;0
header;88;148;88;187;1791;187;1791;148
A;637;588;637;596;644;596;644;588
B;939;903;939;926;957;926;957;903
A;906;946;906;962;920;962;920;946
A;787;1261;787;1276;797;1276;797;1261
B;910;1349;910;1365;920;1365;920;1349
C;937;1525;937;1549;955;1549;955;1525
A;817;1711;817;1718;822;1718;822;1711
A;852;1712;852;1730;863;1730;863;1712
A;951;1962;951;1964;952;1964;952;1962
A;715;2121;715;2126;720;2126;720;2121
D;939;2206;939;2230;960;2230;960;2206
