name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;281;0;628;3071;1242;3071;1035;0
header;180;84;180;123;1854;123;1854;84
A;1008;167;1008;185;1026;185;1026;167
A;987;257;987;271;996;271;996;257
A;1045;304;1045;318;1055;318;1055;304
B;1010;857;1010;881;1028;881;1028;857
B;766;882;766;902;782;902;782;882
A;908;980;908;984;912;984;912;980
B;873;1373;873;1388;884;1388;884;1373
C;1009;1488;1009;1513;1028;1513;1028;1488
B;1039;1732;1039;1747;1050;1747;1050;1732
A;1042;1775;1042;1789;1052;1789;1052;1775
A;1042;1910;1042;1924;1052;1924;1052;1910
D;650;1954;650;1968;660;1968;660;1954
D;1012;2169;1012;2193;1032;2193;1032;2169
A;1046;2178;1046;2193;1056;2193;1056;2178
A;1044;2227;1044;2243;1055;2243;1055;2227
A;1044;2273;1044;2289;1054;2289;1054;2273
A;1183;2769;1183;2785;1194;2785;1194;2769
