name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;745;0;1022;3075;1610;3075;1169;0
header;248;187;248;224;1904;224;1904;187
A;1081;260;1081;283;1100;283;1100;260
A;1195;519;1195;527;1199;527;1199;519
A;1203;549;1203;554;1208;554;1208;549
B;1081;902;1081;925;1098;925;1098;902
A;970;1472;970;1477;975;1477;975;1472
C;1075;1555;1075;1579;1093;1579;1093;1555
A;1179;1621;1179;1629;1187;1629;1187;1621
A;1445;1979;1445;1986;1452;1986;1452;1979
D;1072;2219;1072;2242;1091;2242;1091;2219
A;1374;2292;1374;2299;1381;2299;1381;2292
A;1376;2368;1376;2376;1383;2376;1383;2368
A;1200;2583;1200;2609;1212;2609;1212;2583
